date,china_return,china_vol,usa_return1,usa1_vol,usa_return2,usa2_vol,euro_return,euro_vol,OFR FSI,Credit,Equity valuation,Safe assets,Funding,Volatility
2018-11-7,0.017372866,0.012170053,0.007392621,0.01249078,0.028131307,0.010648266,0.018840028,0.0098052,-2.213,-0.33,0.244,-0.186,-0.563,-1.378
2018-11-8,0.020179756,0.013903375,-0.002548462,0.013120168,-0.000627918,0.011184692,0.00495766,0.009812858,-2.331,-0.333,0.218,-0.19,-0.562,-1.464
2018-11-9,0.005675367,0.013930329,-0.005434304,0.012187242,-0.004767077,0.012038426,-0.001495193,0.009411236,-2.172,-0.319,0.285,-0.165,-0.55,-1.423
2018-11-12,0.007142198,0.012932689,-0.011325356,0.012950622,-0.015649298,0.013797219,-0.015805598,0.011588093,-1.942,-0.291,0.36,-0.159,-0.538,-1.314
2018-11-13,0.003865848,0.009440018,0.003141016,0.006317022,-0.007261247,0.013956037,0.007074019,0.010859591,-1.746,-0.243,0.378,-0.152,-0.536,-1.193
2018-11-14,-0.009442041,0.011268413,-0.008044171,0.006548858,-0.009909332,0.014332293,-0.006770035,0.011055873,-1.603,-0.21,0.406,-0.147,-0.549,-1.103
2018-11-15,0.004108375,0.009760473,0.00327144,0.006806855,0.010677779,0.014856398,-0.01092523,0.011862991,-1.501,-0.162,0.396,-0.132,-0.536,-1.067
2018-11-16,-0.008811001,0.010126861,0.005779435,0.006456713,0.009784315,0.009862937,0.007774518,0.009303656,-1.576,-0.149,0.392,-0.111,-0.529,-1.179
2018-11-19,-0.000540776,0.006850211,0.005564312,0.007075076,-0.014774366,0.010810566,-0.001434042,0.008786829,-1.466,-0.102,0.436,-0.109,-0.531,-1.16
2018-11-20,0.007312964,0.007088771,-0.014892137,0.008763192,-0.009764349,0.010990257,-0.003624772,0.008759513,-1.12,-0.049,0.533,-0.1,-0.536,-0.968
2018-11-21,-0.003831145,0.006574789,0.006350542,0.008282007,-0.003853288,0.009992795,-0.00228561,0.006846669,-1.306,-0.063,0.504,-0.11,-0.56,-1.077
2018-11-23,0.000615989,0.006277999,-0.000344104,0.008177536,0.001772274,0.010022289,0.00507036,0.006461687,-1.199,-0.061,0.519,-0.093,-0.521,-1.043
2018-11-26,-0.003958671,0.0054051,0.003001182,0.00747671,0.010083666,0.010334726,0.002517951,0.006205707,-1.427,-0.061,0.416,-0.109,-0.534,-1.139
2018-11-27,-0.006545629,0.005315141,-0.003781589,0.007632086,0.008082325,0.00995069,-0.008494797,0.005553383,-1.409,-0.032,0.398,-0.109,-0.523,-1.143
2018-11-28,0.005020513,0.005033563,0.009893492,0.008262181,0.024900402,0.013416443,0.003467857,0.004715002,-1.532,-0.034,0.32,-0.111,-0.534,-1.173
2018-11-29,0.007040887,0.00573388,0.006074774,0.008313054,0.003157672,0.011116762,0.016634011,0.008021601,-1.519,-0.038,0.308,-0.094,-0.53,-1.165
2018-11-30,0.003455827,0.0051613,0.00473443,0.004562738,0.010634557,0.009123528,0.002843283,0.007643018,-1.488,-0.037,0.284,-0.08,-0.47,-1.185
2018-12-3,-0.022401965,0.010060446,0.006367306,0.004564363,0.005191962,0.007727529,-0.001623743,0.007573076,-1.739,-0.032,0.197,-0.074,-0.486,-1.344
2018-12-4,0.005177746,0.010429074,0.000893555,0.004402403,-0.024767503,0.015010603,0.002824818,0.007513959,-1.329,0.001,0.331,-0.036,-0.504,-1.121
2018-12-6,-0.037592519,0.017181232,-0.055715957,0.023003812,-0.003186076,0.015146937,-0.037251073,0.016835338,-0.822,0.063,0.447,-0.025,-0.499,-0.808
2018-12-7,0.001511347,0.017449302,-0.012089403,0.02317396,-0.026108747,0.018531505,3.11E-05,0.016686535,-0.771,0.064,0.475,-0.017,-0.5,-0.793
2018-12-10,0.008686301,0.01786418,-0.027176639,0.023254341,0.003640925,0.014873573,-0.009686708,0.016726186,-0.632,0.08,0.502,-0.022,-0.5,-0.692
2018-12-11,0.0104028,0.018278308,0.008727488,0.023597811,0.002765656,0.014840676,0.009889142,0.015506198,-0.741,0.066,0.524,-0.023,-0.506,-0.802
2018-12-12,0.002674353,0.018224678,0.007493033,0.023917611,0.008841791,0.014547593,0.018282609,0.017702267,-0.988,0.034,0.433,-0.043,-0.521,-0.891
2018-12-13,0.003680855,0.01654491,0.004723925,0.023735092,-0.00084502,0.014025886,-0.005949478,0.017741842,-1.226,0.016,0.413,-0.051,-0.524,-1.08
2018-12-14,0.001236763,0.016374569,-0.023575153,0.023587539,-0.033283251,0.016165012,-0.008789398,0.017635684,-0.984,0.019,0.514,-0.032,-0.487,-0.998
2018-12-17,-0.015064931,0.008271619,-0.001133089,0.014899192,-0.021500025,0.016931008,-0.009243089,0.01095216,-0.794,0.042,0.572,-0.017,-0.45,-0.941
2018-12-18,-0.014947411,0.010445832,-4.93E-05,0.014793462,-0.007884943,0.015270938,-0.011148668,0.011609452,-0.589,0.048,0.615,0.001,-0.464,-0.789
2018-12-19,0.014263628,0.011427717,-0.001726818,0.010880424,-0.013680671,0.01467076,0.004092829,0.01132846,-0.531,0.06,0.651,0.013,-0.47,-0.785
2018-12-20,-0.001314595,0.010527517,-0.007086429,0.010194719,-0.01391502,0.013693294,-0.008663685,0.010668516,-0.171,0.118,0.721,0.02,-0.443,-0.587
2018-12-21,-0.000580153,0.01039099,-0.008239541,0.009165089,-0.015536933,0.010249668,-0.002022278,0.00531635,0.003,0.124,0.789,0.025,-0.413,-0.522
2018-12-24,-0.000140318,0.01015158,-0.002359498,0.008216045,-0.024469312,0.008453794,-0.001004697,0.005636913,0.473,0.152,0.909,0.051,-0.393,-0.246
2018-12-27,-0.025379786,0.013126881,-0.006201336,0.003261503,0.055118823,0.027486423,-0.020439138,0.008055503,0.418,0.187,0.787,0.041,-0.416,-0.181
2018-12-28,0.021083416,0.015867021,0.015481622,0.008062132,0.000548859,0.026662633,0.025055584,0.014365587,0.35,0.19,0.746,0.061,-0.404,-0.243
2018-12-31,-0.001637876,0.01466971,0.00825703,0.008873839,0.014414448,0.027283131,0.002046694,0.013823377,0.268,0.205,0.708,0.076,-0.395,-0.326
2019-1-2,0.002677547,0.013518998,-0.0165577,0.010834194,-0.013591723,0.027275525,-0.004033929,0.013750337,0.23,0.236,0.708,0.127,-0.394,-0.447
2019-1-3,0.006703577,0.013800532,-0.012225771,0.011366813,-0.022578027,0.028212004,0.001145129,0.013368699,0.51,0.272,0.789,0.162,-0.412,-0.301
2019-1-4,0.01134277,0.014384334,0.020800287,0.014146655,0.030833512,0.02960398,0.02036006,0.015310284,0.027,0.242,0.702,0.106,-0.419,-0.604
2019-1-7,-0.006561441,0.014750553,0.00640153,0.014184529,0.007421767,0.02646516,-0.001964392,0.015359518,-0.231,0.169,0.638,0.089,-0.426,-0.701
2019-1-8,-0.006473265,0.010064207,0.005819992,0.013706288,0.01017058,0.017823048,0.008128673,0.011300888,-0.493,0.136,0.584,0.081,-0.454,-0.84
2019-1-9,0.008182648,0.007146281,0.003117982,0.012742356,0.003871282,0.017763429,0.012078092,0.008645111,-0.604,0.106,0.526,0.078,-0.452,-0.862
2019-1-10,0.001966855,0.00696522,0.017182094,0.013844721,0.003347275,0.017203399,0.004714579,0.008530985,-0.617,0.111,0.522,0.071,-0.45,-0.871
2019-1-11,-0.019224392,0.010774932,0.001011488,0.010875429,0.002881358,0.015646531,-0.00627574,0.008990324,-0.69,0.112,0.503,0.086,-0.421,-0.97
2019-1-14,-0.026317706,0.013845403,-0.006762657,0.009450968,-0.011928782,0.012753007,-0.015638223,0.012049005,-0.648,0.11,0.527,0.092,-0.435,-0.942
2019-1-15,0.009463451,0.013482412,0.008085679,0.007284331,0.017782396,0.009044015,0.008304975,0.009818942,-0.772,0.109,0.469,0.09,-0.429,-1.011
2019-1-16,-0.010802093,0.013629057,0.008664487,0.007407142,-0.001494423,0.009237754,-0.001806964,0.009810301,-0.885,0.071,0.464,0.077,-0.442,-1.055
2019-1-17,0.000160139,0.013833699,0.000428878,0.007621563,0.009131526,0.009120657,0.000571786,0.009345844,-1.018,0.06,0.444,0.062,-0.435,-1.149
2019-1-18,0.009843614,0.014113406,0.008846152,0.007750784,0.011383511,0.009617866,0.006176044,0.008313056,-1.247,0.038,0.338,0.04,-0.438,-1.225
2019-1-22,-0.003188951,0.013821524,-0.007631996,0.007083576,-0.00787267,0.010704495,-0.003060152,0.008003763,-1.111,0.027,0.396,0.062,-0.453,-1.143
2019-1-23,-0.004800109,0.012483782,0.007088781,0.007337831,0.000665357,0.010735804,0.001923299,0.007816078,-1.237,0.01,0.394,0.057,-0.439,-1.259
2019-1-24,-0.011665258,0.008710161,0.003443237,0.006051445,-0.007647044,0.009861494,-0.008815935,0.005772685,-1.291,0.009,0.377,0.077,-0.439,-1.315
2019-1-25,-0.015070666,0.008463145,0.001458618,0.005844707,0.002666933,0.007489364,0.000573621,0.004655371,-1.615,-0.007,0.316,0.064,-0.462,-1.526
2019-1-28,-0.006756374,0.008138756,-0.010611621,0.007213665,-0.011988901,0.008970315,-0.008373329,0.00551356,-1.515,-0.019,0.367,0.066,-0.483,-1.446
2019-1-29,0.009259213,0.009601644,0.0068195,0.007606918,0.004229853,0.008253749,0.008094311,0.006622628,-1.53,-0.015,0.356,0.076,-0.502,-1.445
2019-1-30,0.016802098,0.011373489,-0.001936932,0.006892957,0.01428648,0.009029247,0.002028854,0.006090223,-1.596,-0.016,0.314,0.089,-0.467,-1.516
2019-1-31,0.005289748,0.011697825,0.016043125,0.008300688,0.011349688,0.009436631,0.01565794,0.008651598,-1.701,-0.021,0.287,0.113,-0.479,-1.601
2019-2-1,0.005580526,0.011792153,0.006123888,0.008232818,0.002305742,0.009420129,0.002722704,0.008662091,-1.85,-0.052,0.276,0.085,-0.477,-1.682
2019-2-4,-0.001441445,0.010609351,-0.007753956,0.009176991,-0.002767529,0.008727529,0.002366829,0.007328297,-1.939,-0.07,0.251,0.068,-0.471,-1.717
2019-2-5,0.024531,0.010577953,-0.000256395,0.009199555,-0.000842027,0.008841095,0.013008118,0.008031741,-2.061,-0.097,0.21,0.076,-0.485,-1.765
2019-2-6,0.005303776,0.008655676,-0.000582961,0.007713717,0.002974727,0.00620835,-0.002171293,0.006496718,-2.073,-0.119,0.209,0.078,-0.507,-1.734
2019-2-7,-9.56E-07,0.009348578,-0.001003489,0.007572093,-0.011237404,0.00861047,-0.007689741,0.008158398,-1.865,-0.076,0.275,0.102,-0.548,-1.618
2019-2-8,0.006297238,0.008507131,-0.001472049,0.007538696,0.001521495,0.006811548,0.000362488,0.008239311,-1.794,-0.062,0.316,0.117,-0.543,-1.622
2019-2-11,-0.006067899,0.009767986,-0.004828549,0.004298726,-0.000672485,0.004842929,-0.001768374,0.006359583,-1.875,-0.067,0.296,0.096,-0.567,-1.633
2019-2-12,0.002119851,0.009814444,0.015712378,0.007459805,0.013190891,0.00729831,0.006228295,0.006651404,-2.109,-0.093,0.209,0.08,-0.568,-1.737
2019-2-13,0.000208783,0.009669731,0.001917945,0.006640713,0.002876144,0.007212946,-0.000466155,0.006674359,-2.174,-0.114,0.186,0.072,-0.565,-1.753
2019-2-14,0.033764275,0.012920574,0.001776015,0.006602827,0.002024653,0.007164471,0.006371979,0.004943157,-2.065,-0.092,0.202,0.096,-0.553,-1.718
2019-2-15,0.010014476,0.01300393,-0.015700806,0.009352947,0.014660075,0.008745375,0.011190903,0.006302287,-2.17,-0.109,0.185,0.097,-0.568,-1.775
2019-2-19,-0.014809979,0.015268009,-0.005963719,0.009581318,-0.002999255,0.006822421,0.002450294,0.004641685,-2.306,-0.121,0.147,0.1,-0.598,-1.834
2019-2-20,0.004758639,0.015248951,0.002258187,0.009668475,-0.001709282,0.007148843,0.007227248,0.004597894,-2.449,-0.128,0.089,0.093,-0.62,-1.883
2019-2-21,-0.013275383,0.016273354,0.003916194,0.009609352,-0.008763076,0.00853321,-0.004312438,0.005229603,-2.466,-0.149,0.138,0.076,-0.63,-1.901
2019-2-22,0.00463843,0.016271932,0.004134023,0.007280718,0.009829206,0.007920559,-0.000352858,0.005372536,-2.591,-0.144,0.076,0.092,-0.63,-1.985
2019-2-25,0.009134512,0.016310277,0.004441919,0.007513551,0.001998444,0.007916386,0.003493684,0.005130297,-2.599,-0.163,0.045,0.078,-0.64,-1.919
2019-2-26,-0.009085243,0.010765497,0.00386767,0.007669974,-0.003447049,0.00819588,0.003452315,0.004996075,-2.621,-0.178,0.051,0.085,-0.649,-1.93
2019-2-27,-0.003506016,0.009556381,-0.002522712,0.004071887,-0.003297355,0.005802562,-0.000160648,0.003679345,-2.68,-0.207,0.064,0.059,-0.652,-1.944
2019-2-28,-0.008945786,0.008571553,-0.005157764,0.003831718,-0.003379202,0.005823953,-0.001681053,0.003862963,-2.711,-0.215,0.09,0.035,-0.648,-1.973
2019-3-1,0.008193628,0.009125174,0.011372049,0.005353652,0.014747868,0.008372837,0.004379441,0.003203134,-2.837,-0.22,0.044,0.016,-0.661,-2.016
2019-3-4,0.002828384,0.007675005,0.008576264,0.005779065,-0.013745057,0.009488241,-0.004759897,0.00332183,-2.827,-0.223,0.024,0.03,-0.667,-1.991
2019-3-5,0.009277128,0.008272369,0.008458056,0.006077741,-0.000749481,0.008527438,0.00487642,0.003638342,-2.837,-0.23,0.031,0.028,-0.657,-2.009
2019-3-6,-0.001313318,0.007492844,0.000565861,0.006221362,-0.016127652,0.010039146,-0.001311667,0.003624496,-2.727,-0.214,0.054,0.043,-0.658,-1.952
2019-3-7,-0.006270984,0.007006661,-0.012890181,0.008791798,-0.007555318,0.010140514,-0.011366675,0.005553295,-2.526,-0.172,0.103,0.08,-0.65,-1.887
2019-3-8,0.000738551,0.006830329,-0.019815922,0.011894469,-0.00246184,0.010159195,-0.004894324,0.005659868,-2.395,-0.163,0.181,0.088,-0.64,-1.861
2019-3-11,0.003122818,0.005374243,0.014022935,0.01300693,0.012413404,0.011960866,0.006191513,0.006481439,-2.608,-0.177,0.111,0.082,-0.637,-1.987
2019-3-12,-0.000995683,0.004806394,0.011939961,0.013080552,0.006685222,0.010370082,0.003866827,0.006413284,-2.714,-0.18,0.068,0.091,-0.646,-2.047
2019-3-13,-0.001605368,0.004825891,-0.01097213,0.013413227,0.011332917,0.010402233,0.008736998,0.007105911,-2.774,-0.197,0.05,0.085,-0.654,-2.058
2019-3-14,0.001404259,0.002984135,-0.005265236,0.012745517,-0.002494989,0.010458097,0.008344005,0.007539302,-2.859,-0.22,0.039,0.068,-0.647,-2.099
2019-3-15,-0.001793237,0.003005932,0.008691196,0.013493892,0.005245384,0.007609689,0.00460565,0.007520659,-2.982,-0.22,-0.008,0.081,-0.639,-2.196
2019-3-18,0.007681847,0.00335692,0.008980352,0.013089178,-0.001459891,0.006414076,2.87E-05,0.004851073,-3.076,-0.24,-0.054,0.078,-0.641,-2.219
2019-3-19,0.00047442,0.003364733,0.006462388,0.009322744,0.007508266,0.005767792,0.003697816,0.003010658,-3.139,-0.259,-0.06,0.073,-0.657,-2.236
2019-3-20,0.00742407,0.004091939,-0.004099341,0.008851024,-0.006803225,0.006511968,0.001401021,0.003247674,-3.011,-0.231,-0.039,0.101,-0.665,-2.177
2019-3-21,0.020566226,0.007942106,0.004460907,0.007884778,0.004460436,0.006346289,0.005129824,0.003249301,-3,-0.247,-0.078,0.113,-0.682,-2.106
2019-3-22,-0.017754528,0.011629215,-0.012138444,0.008190747,-0.019749904,0.009338411,-0.013363865,0.007042003,-2.614,-0.227,0.015,0.165,-0.684,-1.883
2019-3-25,-0.000992321,0.011704354,-0.015905916,0.01027287,-0.000756832,0.009343034,-0.00041781,0.006347769,-2.379,-0.217,0.084,0.177,-0.684,-1.739
2019-3-26,0.007250932,0.011685451,-0.00132535,0.009442117,0.006811279,0.009552076,0.012942755,0.007911621,-2.588,-0.218,0.015,0.156,-0.675,-1.866
2019-3-27,-0.004742846,0.011890029,-0.000744827,0.00820188,-0.0090442,0.009977093,-0.006808428,0.008501343,-2.403,-0.192,0.037,0.183,-0.646,-1.785
2019-3-28,0.017559744,0.013260051,0.001023994,0.007331399,0.00351102,0.00940615,0.007192428,0.008825835,-2.357,-0.196,0.055,0.17,-0.635,-1.751
2019-3-29,-0.02112599,0.016170021,0.016128452,0.010594041,0.011773387,0.010711183,0.000753349,0.00882271,-2.559,-0.202,0.006,0.164,-0.618,-1.909
2019-4-1,-0.000634155,0.013457667,0.009635281,0.011218173,0.00153382,0.010544398,0.004338463,0.00876248,-2.836,-0.232,-0.079,0.122,-0.616,-2.031
2019-4-2,0.011902128,0.012653278,0.000634532,0.009974794,-0.001382352,0.006606031,-0.002876028,0.006592381,-2.873,-0.242,-0.091,0.136,-0.62,-2.056
2019-4-3,-0.009985359,0.013363418,0.006750909,0.006520149,-0.000696945,0.006602238,-0.000312185,0.006585612,-3.005,-0.264,-0.145,0.104,-0.626,-2.074
2019-4-4,-0.004685623,0.013046556,0.000607376,0.006263988,-0.002823046,0.006380677,-0.007650536,0.005481278,-3.038,-0.261,-0.144,0.109,-0.636,-2.106
2019-4-5,0.004492195,0.013150923,-0.000382379,0.00621119,0.007329442,0.005235578,0.001443404,0.004811647,-3.145,-0.261,-0.167,0.109,-0.641,-2.185
2019-4-8,0.000778046,0.01062883,0.004511742,0.005982823,-0.000482936,0.005355001,0.003862632,0.004148595,-3.143,-0.276,-0.166,0.104,-0.637,-2.168
2019-4-9,-0.002990527,0.006991345,0.011467888,0.00471692,-0.005216464,0.00394657,0.001705636,0.004195178,-3.091,-0.277,-0.153,0.119,-0.638,-2.142
2019-4-10,-0.006517837,0.007399547,0.006290231,0.00428914,0.002324032,0.004016722,-0.007526657,0.004565221,-3.13,-0.265,-0.159,0.131,-0.646,-2.191
2019-4-11,-0.010398284,0.005466475,-0.008395798,0.006401973,-0.012512223,0.006201309,-0.006589408,0.00493593,-3.285,-0.281,-0.161,0.104,-0.653,-2.294
2019-4-12,-0.005426988,0.004903064,-0.003957144,0.006625767,-0.009714996,0.006854373,-0.009697151,0.005584711,-3.402,-0.292,-0.187,0.065,-0.651,-2.337
2019-4-15,-4.58E-05,0.005033563,-0.004554494,0.007011067,0.003091097,0.007235682,0.000683323,0.005437083,-3.431,-0.319,-0.205,0.064,-0.639,-2.332
2019-4-16,0.002709372,0.00462753,0.001922562,0.007005257,-0.020328058,0.008606125,-0.002604945,0.005181517,-3.548,-0.345,-0.217,0.051,-0.668,-2.369
2019-4-17,-0.011867613,0.005272214,-0.003624652,0.007008353,-0.031158557,0.012282246,-0.019882775,0.007349901,-3.528,-0.346,-0.221,0.043,-0.658,-2.346
2019-4-18,-0.013702314,0.00610318,-0.006769776,0.005116427,0.001526049,0.013008755,-0.015187208,0.007061151,-3.459,-0.322,-0.211,0.069,-0.66,-2.335
2019-4-23,0.0190667,0.011414959,-0.004863768,0.00322875,0.017272587,0.016132636,0.011120981,0.010331749,-3.498,-0.338,-0.244,0.064,-0.693,-2.287
2019-4-24,-0.005300209,0.011005351,-0.000385588,0.002951193,-0.001617004,0.016083102,0.003754027,0.010957833,-3.307,-0.326,-0.236,0.087,-0.67,-2.162
2019-4-25,0.002983471,0.011038224,-0.007857468,0.003449372,0.01065372,0.017078444,-0.001205115,0.010760651,-3.254,-0.316,-0.228,0.092,-0.669,-2.133
2019-4-26,-0.003299678,0.011065744,0.002626022,0.004159129,0.010207806,0.017697714,0.010190114,0.011892272,-3.229,-0.315,-0.24,0.103,-0.649,-2.128
2019-4-29,0.006575374,0.011393406,0.003528545,0.004488365,-0.002181618,0.015776788,0.005686634,0.012227124,-3.261,-0.33,-0.237,0.085,-0.65,-2.129
2019-4-30,-0.007506644,0.01079011,-0.002001775,0.004461102,0.003994269,0.007243088,0.003495817,0.008876234,-3.221,-0.327,-0.226,0.088,-0.645,-2.111
2019-5-1,-0.009486618,0.009997398,0.000819392,0.004084863,-0.003774849,0.007990033,0.001167423,0.004505424,-3.161,-0.334,-0.208,0.088,-0.631,-2.076
2019-5-2,0.001540379,0.005913608,-0.001411594,0.003758856,0.004929481,0.005903361,-0.005909474,0.005132656,-3.155,-0.332,-0.174,0.071,-0.651,-2.069
2019-5-3,0.008965302,0.006977489,0.00533989,0.004399177,0.008457739,0.005767437,0.006944422,0.005401903,-3.272,-0.331,-0.212,0.081,-0.658,-2.152
2019-5-7,-0.007598489,0.007351424,-0.019797642,0.008460839,-0.014369764,0.008504407,-0.012652922,0.007975289,-2.499,-0.286,-0.049,0.124,-0.667,-1.621
2019-5-8,0.0073247,0.007997019,-0.010106142,0.008774521,0.001003439,0.007502832,0.007438148,0.007517228,-2.45,-0.274,-0.022,0.12,-0.686,-1.588
2019-5-9,-0.002382291,0.007463409,-0.018952104,0.009871809,-0.001934611,0.007492957,-0.013698945,0.008896292,-2.134,-0.236,0.068,0.134,-0.691,-1.409
2019-5-10,-0.013458245,0.008547717,0.012157486,0.012154632,-0.001026339,0.007256426,-0.000935822,0.008602133,-2.377,-0.238,0.068,0.123,-0.697,-1.633
2019-5-13,0.000143885,0.007923507,-0.021793982,0.013424059,-0.018795339,0.009949048,-0.008462042,0.008683553,-1.961,-0.189,0.18,0.158,-0.701,-1.409
2019-5-14,0.011830124,0.009266529,-0.000480665,0.01350222,0.004899412,0.009945007,0.003500954,0.009041082,-2.153,-0.2,0.188,0.151,-0.711,-1.581
2019-5-15,0.006650952,0.008958191,0.005633278,0.013549678,0.003097653,0.009074175,0.003786359,0.008553878,-2.285,-0.189,0.148,0.165,-0.707,-1.702
2019-5-16,0.010337907,0.008867591,0.003817345,0.012938394,0.008133257,0.008715549,0.013654308,0.009349824,-2.45,-0.206,0.112,0.155,-0.712,-1.799
2019-5-17,-0.000125817,0.008696413,-0.016688464,0.013654615,-0.002619469,0.008707847,-0.002821954,0.008921892,-2.403,-0.207,0.135,0.151,-0.716,-1.766
2019-5-20,-0.005968828,0.009084762,-0.007095503,0.012334006,-0.001444165,0.008702715,-0.005993611,0.007397508,-2.346,-0.213,0.17,0.141,-0.722,-1.722
2019-5-21,0.00120973,0.006394856,0.001072412,0.010576065,0.008780278,0.009473239,0.005787532,0.007629549,-2.54,-0.228,0.135,0.125,-0.73,-1.842
2019-5-22,0.013772155,0.007242574,0.000730531,0.007669069,0.005672354,0.004425267,0.005505369,0.006355773,-2.59,-0.222,0.144,0.14,-0.727,-1.925
2019-5-23,0.004813664,0.006664653,-0.013972185,0.008866807,-0.004825716,0.005430728,0.001682258,0.006385465,-2.123,-0.151,0.216,0.175,-0.697,-1.666
2019-5-24,0.008872531,0.006841141,0.005685959,0.008876152,0.002003988,0.005423011,0.013573457,0.007532842,-2.226,-0.156,0.203,0.176,-0.724,-1.725
2019-5-28,-0.017126323,0.010146788,0.010814611,0.01017337,-0.013912081,0.007453351,-0.007627824,0.007509504,-2.187,-0.156,0.209,0.195,-0.712,-1.723
2019-5-29,-0.010729175,0.011055042,-0.002917935,0.008169453,-0.009571993,0.008150329,-0.017485551,0.010390352,-2,-0.114,0.249,0.197,-0.703,-1.629
2019-5-30,-0.00018364,0.010812279,-0.003537236,0.007816368,0.005163898,0.008583074,-0.001050335,0.010131499,-2.065,-0.116,0.227,0.207,-0.711,-1.672
2019-5-31,-0.006618519,0.011078702,0.002611445,0.00788288,-0.007771936,0.007687114,-0.00504512,0.009935365,-1.699,-0.103,0.274,0.256,-0.673,-1.453
2019-6-3,0.014796151,0.011311028,0.00546921,0.008162937,0.002800164,0.007187542,0.01855576,0.012388852,-1.482,-0.021,0.278,0.27,-0.667,-1.342
2019-6-4,-0.003152825,0.011039948,-0.008960808,0.006774217,0.017718863,0.010772133,-0.001885511,0.012399339,-1.74,-0.071,0.214,0.255,-0.706,-1.432
2019-6-5,-0.001503112,0.009979297,-0.009708456,0.007568807,0.006365221,0.01106393,0.005762275,0.011258748,-1.839,-0.083,0.159,0.255,-0.691,-1.479
2019-6-6,0.010202952,0.009065045,-0.005647074,0.005636849,0.002372653,0.009174026,0.009107887,0.011454835,-1.919,-0.095,0.144,0.261,-0.677,-1.552
2019-6-7,0.005189137,0.007701458,0.000794498,0.005843236,0.01250862,0.008087386,0.009154236,0.008199293,-1.962,-0.091,0.087,0.272,-0.645,-1.585
2019-6-10,0.008800032,0.007891728,0.011474383,0.00788687,0.003299826,0.008134458,-0.001357793,0.008237482,-2.176,-0.153,0.04,0.24,-0.669,-1.634
2019-6-11,0.001828447,0.006533715,0.008404643,0.008551862,-0.002499489,0.006864284,0.008445479,0.007009922,-2.281,-0.165,-0.015,0.24,-0.685,-1.656
2019-6-12,0.007077309,0.005140293,-0.006566204,0.008540065,0.005472292,0.006724307,0.006361614,0.004764822,-2.137,-0.158,0.024,0.249,-0.647,-1.605
2019-6-13,-0.000620783,0.00460957,-0.002181988,0.007908534,-0.000581606,0.004939133,-0.000465146,0.004437564,-2.083,-0.152,0.021,0.26,-0.649,-1.563
2019-6-14,0.002002831,0.004009536,-0.008305552,0.007649524,-0.003773339,0.005529296,-0.005570336,0.006020235,-2.132,-0.154,-0.006,0.266,-0.676,-1.562
2019-6-17,0.004394314,0.003267804,-0.003843345,0.007467186,0.005965349,0.005690735,0.000212638,0.005605098,-2.144,-0.164,0.032,0.259,-0.668,-1.603
2019-6-18,0.013592908,0.004881602,0.005327135,0.007742253,0.00869002,0.004717387,0.015415647,0.00714987,-2.181,-0.184,-0.026,0.286,-0.658,-1.599
2019-6-19,0.004963465,0.004631651,0.006257103,0.006704221,0.009305571,0.005410428,0.005567478,0.006873058,-2.265,-0.193,-0.074,0.29,-0.66,-1.628
2019-6-20,0.003165284,0.004517339,0.018395127,0.009360876,0.003674199,0.004789168,0.01130361,0.007236947,-2.283,-0.231,-0.124,0.313,-0.633,-1.608
2019-6-21,-0.015574029,0.008806887,-0.009934177,0.009903266,0.004107476,0.004751982,-0.011539598,0.0093901,-2.28,-0.24,-0.102,0.298,-0.67,-1.566
2019-6-24,0.008761017,0.009103124,0.001435646,0.009814718,-0.005962857,0.005897416,0.006393601,0.009431676,-2.273,-0.259,-0.094,0.313,-0.664,-1.569
2019-6-25,0.002459482,0.009096055,-0.00722342,0.009644646,-0.00409199,0.005960599,0.002232267,0.008664438,-2.188,-0.237,-0.057,0.327,-0.704,-1.517
2019-6-26,-0.011351724,0.010555154,0.010961016,0.009900575,-0.012204868,0.00808262,-0.013594528,0.010989992,-2.246,-0.242,-0.042,0.292,-0.701,-1.553
2019-6-27,0.002482313,0.009049182,0.006880346,0.009962874,0.007219883,0.007850175,0.00065555,0.00933528,-2.271,-0.246,-0.081,0.301,-0.665,-1.58
2019-6-28,0.001971469,0.00880287,0.000408914,0.00997009,0.005045135,0.007170663,0.007404303,0.009536728,-2.277,-0.251,-0.102,0.3,-0.634,-1.59
2019-7-1,0.006963256,0.009220674,0.004822177,0.00748456,0.005348916,0.007351642,0.005094128,0.008596811,-2.595,-0.265,-0.177,0.289,-0.651,-1.791
2019-7-2,0.012312188,0.007552476,0.00417956,0.005727056,0.003344751,0.007284634,0.001953448,0.007082925,-2.662,-0.259,-0.192,0.319,-0.671,-1.859
2019-7-3,0.011749807,0.007980335,0.002737087,0.005686275,0.008874876,0.007479611,0.008852582,0.007421928,-2.775,-0.273,-0.219,0.327,-0.693,-1.917
2019-7-5,-0.008750059,0.009307959,-0.000808446,0.003976456,-0.007216608,0.007975929,-0.015374359,0.009840272,-2.917,-0.294,-0.211,0.288,-0.745,-1.955
2019-7-8,-0.00820752,0.008593641,-0.011579908,0.006112419,-0.008098904,0.006876323,-0.006286143,0.008549063,-2.868,-0.303,-0.172,0.279,-0.753,-1.919
2019-7-9,0.005710678,0.008669689,0.000673579,0.00553106,0.00198846,0.006497699,4.18E-05,0.008548297,-2.874,-0.292,-0.168,0.27,-0.739,-1.945
